timestamp,gender_code,pronoun_code,age,ethnicity,pronouns,gender,sexuality,major,year,nonbinary,trans,cis,congruence,inclusive_behavior,comfort_general,comfort_reed,comfort_class,desire_general,desire_reed,desire_class,comfort_withsimilargenders,comfort_someoneelsefirst,comfort_proffirst,attention_general,attention_reed,attention_class,gender_perception_consistent,gender_pronouns_consistent,pronouns_represent,willmisgender_ifnopronouns,assume_pronouns_correctly,understand_better,profs_share,students_share,reed_support,misgendering_freq,misgendering_stigma,woman,man,non-binary,cisgender,transgender,questioning_gender,masculine,agender,genderfluid,queer_gender,lesbian_gender,feminine,demi,gnc,bigender,she,he,they,all,questioning_pronouns,bisexual,straight,pansexual,queer,questioning_sexuality,gay,lesbian,asexual,aspec,demisexual,polyamorous,enbian
2020-03-01T02:11:55Z,woman,she/her,18,White,she/her,woman,queer,political science,First Year,0,0,1,44,46,4,4,4,5,5,5,3,5,5,1,2,2,5,5,5,2,1,3,1,3,5,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T03:23:23Z,man,he/him,21,White,he/him,man,bisexual,psychology,Third Year,0,0,1,51,37,5,5,5,4,4,4,3,5,5,3,2,2,5,5,5,2,5,3,4,4,5,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T03:46:05Z,non-binary,she/her,21,White,she/her,"woman,cisgender",lesbian,english,Third Year,0,0,1,45,55,5,5,5,5,5,5,3,3,4,2,2,2,5,5,5,2,4,3,1,3,4,2,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T04:16:44Z,non-binary,all,21,"White, Black or African American, Multiracial",all,non-binary,pansexual,neuroscience,Third Year,1,0,0,30,51,1,1,1,3,1,1,4,3,3,2,4,3,2,1,1,3,1,2,4,2,2,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T04:16:50Z,non-binary,she/her,21,Asian,she/her,non-binary,"straight,questioning_sexuality",physics,Third Year,1,0,0,44,55,5,5,5,4,5,5,5,5,5,4,4,4,5,3,4,1,3,3,1,4,3,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T04:23:10Z,woman,she/her,18,White,she/her,woman,queer,mathematics,First Year,0,0,1,31,38,5,5,5,3,3,3,3,3,3,4,4,4,5,5,4,2,5,3,2,3,4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T04:23:31Z,non-binary,she/her & they/them,20,Asian,"she/her,they/them","non-binary,feminine",bisexual,anthropology,Third Year,1,0,0,38,50,3,4,3,1,4,3,5,5,5,5,5,5,5,5,5,2,3,4,4,4,4,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T04:24:24Z,woman,she/her,20,Asian,she/her,woman,bisexual,NA,Third Year,0,0,1,43,51,5,5,5,4,4,4,5,5,5,1,3,3,4,3,3,1,5,3,4,3,4,2,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T06:38:10Z,woman,she/her,18,White,she/her,woman,bisexual,"chemistry,physics",First Year,0,0,1,44,49,4,4,5,4,5,4,5,5,5,1,1,2,5,5,4,2,5,1,4,3,3,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T07:25:33Z,woman,she/her,18,White,she/her,woman,asexual,"biology,environmental studies",First Year,0,0,1,48,48,5,5,5,5,4,5,3,4,4,1,3,2,5,5,5,2,5,3,1,3,4,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2020-03-01T18:10:07Z,non-binary,they/them,21,Asian,they/them,genderfluid,asexual,political science,Fourth Year,1,1,0,44,62,4,5,5,5,5,5,5,5,5,4,4,4,3,5,4,5,2,5,2,4,1,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2020-03-01T18:55:50Z,woman,they/them,19,"White, Asian",they/them,woman,pansexual,studio art,First Year,0,0,1,36,51,5,4,4,4,4,4,5,5,5,1,1,1,4,4,1,2,4,5,1,3,1,2,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T19:44:36Z,non-binary,he/him & they/them,22,White,"they/them,he/him",non-binary,gay,studio art,Third Year,1,0,0,32,48,1,4,5,1,4,5,5,5,3,5,3,1,1,4,4,1,4,5,4,4,1,4,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T19:49:30Z,woman,she/her,19,White,she/her,woman,bisexual,NA,Second Year,0,0,1,45,39,5,5,5,4,4,5,2,4,4,2,2,2,5,5,5,2,5,1,2,4,4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T20:16:39Z,woman,she/her,20,White,she/her,woman,bisexual,history,Third Year,0,0,1,48,47,5,5,5,4,5,5,3,1,3,1,2,2,5,4,4,2,5,1,4,4,4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T21:24:24Z,man,he/him,20,White,he/him,man,straight,classics,Third Year,0,0,1,49,40,5,5,5,5,5,4,5,5,5,1,1,2,5,5,5,2,5,4,2,4,3,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T22:34:40Z,woman,she/her,19,White,she/her,woman,straight,biology,Second Year,0,0,1,49,42,5,5,5,5,5,5,5,5,5,2,2,2,5,5,5,2,5,3,4,4,4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T22:41:21Z,non-binary,they/them,18,White,they/them,non-binary,questioning_sexuality,computer science,First Year,1,1,0,33,47,2,5,5,2,4,4,5,5,5,5,4,4,4,1,5,5,2,4,4,4,4,4,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T23:14:59Z,woman,she/her,20,White,she/her,woman,lesbian,anthropology,Third Year,0,0,1,49,43,5,5,5,1,1,1,1,3,3,2,2,2,4,5,5,2,4,1,5,3,4,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T23:18:55Z,non-binary,he/him,21,"White, Asian, Native Hawaiian or Pacific Islander",he/him,"man,cisgender",straight,psychology,Third Year,0,0,1,48,38,5,5,5,3,3,3,3,3,3,2,2,2,5,5,5,1,4,2,5,4,5,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T23:24:39Z,non-binary,he/him,20,White,he/him,"man,transgender",bisexual,history,Third Year,0,1,0,37,57,4,5,4,3,4,4,3,5,4,4,3,4,4,5,5,1,3,3,1,3,4,3,4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T23:40:00Z,man,he/him,21,White,he/him,man,bisexual,psychology,Fourth Year,0,0,1,49,37,4,4,5,3,4,4,1,5,5,2,4,1,5,4,4,2,5,1,4,3,5,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T00:18:59Z,woman,she/her,22,White,she/her,woman,straight,economics,Fourth Year,0,0,1,50,41,5,5,5,1,3,4,2,3,3,1,2,2,5,5,5,2,5,2,1,3,4,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T00:40:59Z,man,he/him,21,White,he/him,man,straight,russian,Third Year,0,0,1,50,61,5,5,5,3,3,3,2,4,4,4,4,1,5,5,5,2,5,1,1,3,5,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T01:05:04Z,NA,NA,NA,Prefer not to say,NA,NA,NA,NA,NA,0,0,1,49,21,5,5,5,2,2,2,2,3,3,2,2,2,5,5,5,2,5,2,1,1,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T02:30:03Z,non-binary,she/her & they/them,21,White,"she/her,they/them","questioning_gender,lesbian_gender",lesbian,anthropology,Third Year,1,0,0,29,49,4,4,4,1,1,1,5,5,5,4,3,4,1,4,1,1,3,4,3,3,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T02:47:12Z,woman,she/her,22,"White, Black or African American",she/her,woman,"bisexual,questioning_sexuality",neuroscience,Fourth Year,0,0,1,52,28,5,5,5,3,3,3,3,4,4,2,2,2,5,5,5,2,5,2,1,3,4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T02:52:35Z,woman,she/her,19,White,she/her,woman,lesbian,anthropology,Second Year,0,0,1,44,50,5,5,5,3,3,5,1,4,4,3,4,1,5,5,5,2,5,3,2,4,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T02:55:14Z,NA,he/him,20,White,he/him,NA,NA,"political science,religion",Third Year,0,0,1,45,40,4,4,5,4,4,5,3,1,3,2,2,2,5,1,1,2,5,3,2,4,5,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T03:34:42Z,non-binary,he/him,21,White,he/him,"masculine,genderfluid,feminine",pansexual,political science,Fourth Year,1,1,0,35,44,1,4,1,2,5,5,5,1,4,5,4,4,2,2,2,5,2,3,2,3,2,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T03:49:51Z,woman,they/them,19,Asian,they/them,woman,bisexual,"physics,philosophy",First Year,1,0,1,30,44,3,5,5,4,4,4,4,4,4,4,1,1,2,1,3,4,1,4,3,3,1,5,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T03:52:48Z,man,he/him,20,White,he/him,man,straight,physics,Third Year,0,0,1,49,37,5,5,5,1,1,1,1,5,4,4,5,4,5,5,5,2,5,2,1,1,4,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T04:00:47Z,woman,she/her,22,White,she/her,woman,bisexual,biology,Fourth Year,0,0,1,45,34,5,5,5,1,1,3,1,4,4,1,1,1,5,4,4,2,4,1,1,3,4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T04:52:20Z,non-binary,she/her,21,Black or African American,she/her,lesbian_gender,lesbian,english,Fourth Year,0,0,1,47,52,5,4,5,3,3,5,1,5,5,2,4,2,4,4,4,2,5,3,4,3,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T05:11:58Z,man,he/him,20,White,he/him,man,straight,"psychology,economics",Second Year,0,0,1,48,29,2,1,2,2,2,2,1,2,2,1,2,1,5,5,5,2,5,3,4,4,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T06:15:54Z,non-binary,he/him & they/them,21,White,"they/them,he/him",agender,queer,religion,Fourth Year,1,1,0,35,51,3,1,4,5,5,5,5,5,5,5,5,4,1,4,4,5,2,4,1,3,3,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T06:16:34Z,non-binary,they/them,21,"White, Black or African American",they/them,agender,questioning_sexuality,linguistics,Fourth Year,1,0,0,35,44,3,4,4,4,4,4,4,5,5,4,1,1,2,5,4,4,2,5,1,2,3,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T06:21:42Z,non-binary,they/them,21,White,they/them,queer_gender,queer,psychology,Fourth Year,1,0,0,40,50,4,4,4,4,4,4,5,5,5,4,1,1,1,5,3,5,2,3,1,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T06:43:15Z,non-binary,they/them,22,White,they/them,"woman,non-binary","questioning_sexuality,lesbian",comparative literature,Fourth Year,1,0,0,39,43,4,4,5,5,5,5,4,1,2,1,2,3,2,5,5,5,2,4,2,3,3,3,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T07:13:48Z,woman,she/her,19,Asian,she/her,woman,"bisexual,aspec",biology,Second Year,0,0,1,50,54,4,4,4,4,4,4,3,5,5,3,3,3,4,5,5,1,5,3,1,3,3,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2020-03-02T07:13:58Z,man,he/him,21,White Latino,he/him,man,bisexual,music,Third Year,0,0,1,43,55,5,5,5,1,4,4,3,4,4,1,2,4,4,5,5,1,5,5,5,4,5,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T07:14:45Z,woman,she/her,20,White,she/her,woman,straight,english,Second Year,0,0,1,48,42,5,5,5,5,5,5,1,4,4,1,2,2,5,5,5,2,5,2,4,3,3,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T07:16:55Z,woman,she/her,21,White,she/her,woman,lesbian,chemistry,Third Year,1,1,0,36,NA,4,4,4,1,3,3,5,4,3,4,3,1,2,5,4,3,3,4,3,1,1,3,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T07:17:04Z,non-binary,they/them,18,White,they/them,"genderfluid,gnc",queer,neuroscience,First Year,1,0,0,31,59,2,2,2,2,2,2,4,4,4,4,4,4,2,3,3,5,2,1,4,4,1,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T07:17:34Z,woman,she/her,18,Prefer not to say,she/her,woman,bisexual,NA,First Year,0,0,1,48,38,5,5,5,3,3,3,3,3,3,3,3,3,5,5,5,5,5,3,4,3,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T07:19:26Z,woman,she/her,19,White,she/her,woman,bisexual,art history,First Year,0,0,1,48,65,5,5,5,5,5,5,4,5,5,4,4,4,5,5,5,1,1,1,5,4,2,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T07:19:35Z,non-binary,he/him,20,White,he/him,"man,transgender",queer,chemistry,Third Year,1,1,0,35,62,1,4,4,4,4,4,5,5,5,5,4,1,1,5,4,5,2,1,1,1,1,4,5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T07:20:30Z,woman,she/her,18,"White, Asian",she/her,woman,straight,neuroscience,First Year,0,0,1,51,40,4,1,5,1,1,3,1,5,5,3,1,2,5,5,5,2,5,1,4,4,4,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T07:30:30Z,woman,she/her,19,White,she/her,woman,bisexual,NA,First Year,0,0,1,50,48,5,5,5,5,5,5,3,4,4,1,2,2,5,5,5,2,5,3,4,4,4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-02T07:30:40Z,man,he/him,19,Asian,he/him,man,straight,NA,Second Year,0,0,1,51,29,5,5,5,1,1,1,1,5,5,3,3,1,5,5,5,2,5,2,3,3,3,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
